GISLINK,STREET,HOUSE,UNIT,CITY,PROVINCE,PC,X,Y
10687001,SECOND ST,722,,NEW WESTMINSTER,BC,V3L 2M9,-122.9173019,49.21857308
13987000,SALTER ST,210,206,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,407,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,408,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,409,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,410,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,SUITE,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,TH209,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,TH210,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,TH211,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
12732600,JARDINE ST,240,COMPLX,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
13972230,SALTER ST,320,402,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13987000,SALTER ST,210,306,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,307,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,401,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,503,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,504,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,505,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,402,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,403,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,404,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,405,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
12301000,WOOD ST,188,37,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,38,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,39,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,40,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
2603000,NELSON'S CRES,228,508,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,509,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,506,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1105,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1106,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1107,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1108,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,602,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,603,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,604,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,1201,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1202,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1203,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1204,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
5733000,TENTH ST,235,,NEW WESTMINSTER,BC,V3M 3Y1,-122.9202183,49.20485333
13987000,SALTER ST,210,507,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,508,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,601,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,608,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,609,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,610,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,602,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,603,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,604,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,605,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,606,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,607,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
12373018,HOWES ST,120,,NEW WESTMINSTER,BC,,-122.9433635,49.18231458
3624000,WARD ST,315,403,NEW WESTMINSTER,BC,V3L 3N6,-122.8937473,49.22962151
13987000,SALTER ST,210,608,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,702,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,703,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,704,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,1005,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1006,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1007,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1008,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1101,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1102,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1103,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1104,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,707,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,708,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,701,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,905,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,906,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,907,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,908,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1001,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1002,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1003,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,711,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,801,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,1004,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
12301000,WOOD ST,188,22,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,23,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,36,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
6803000,ASH ST,404,305,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
4193000,GARFIELD ST,511,2,NEW WESTMINSTER,BC,V3L 4A6,-122.8961363,49.23290482
1612005,FRANCIS WAY,295,101,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,102,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,103,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
2603000,NELSON'S CRES,228,804,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,805,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
1612005,FRANCIS WAY,295,104,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,105,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
7552000,,,,,,,-122.9440505,49.1987509
1315100,CARNARVON ST,527,100,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
12301000,WOOD ST,188,43,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,44,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,45,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,46,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,47,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,48,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,49,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,50,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,51,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,52,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,53,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,54,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,55,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,56,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,57,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,58,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
8077001,FOURTEENTH ST,526,,NEW WESTMINSTER,BC,V3M 4P2,-122.9334469,49.20541105
8532001,FIFTH ST,505,,NEW WESTMINSTER,BC,V3L 2X7,-122.9172767,49.21293401
1612005,FRANCIS WAY,295,COMPLX,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1315100,CARNARVON ST,527,1007,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,1008,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,1009,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
12301000,WOOD ST,188,59,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,60,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,61,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,62,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,63,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,64,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,65,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
3925000,RICHMOND ST,336,2,NEW WESTMINSTER,BC,V3L 4B8,-122.8982479,49.2273793
641000,AGNES ST,328,416,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,501,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,502,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
10687002,SECOND ST,718,,NEW WESTMINSTER,BC,V3L 2M9,-122.9172228,49.21851029
1315100,CARNARVON ST,527,2205,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2206,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2207,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2301,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2302,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2303,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2304,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2305,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2306,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2307,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2401,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2402,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2403,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2404,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2405,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2406,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2407,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2501,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2502,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2503,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2504,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1612005,FRANCIS WAY,295,210,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,211,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,212,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
2603000,NELSON'S CRES,228,808,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,809,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,810,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
1612005,FRANCIS WAY,295,213,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,214,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,215,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,216,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,217,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,218,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,219,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,220,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1315100,CARNARVON ST,527,2505,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2506,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
12804102,HAMPTON ST,211,,NEW WESTMINSTER,BC,V3M 0K2,-122.9454551,49.18370701
1612005,FRANCIS WAY,295,117,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,118,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,119,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,120,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,121,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,122,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,123,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1612005,FRANCIS WAY,295,124,NEW WESTMINSTER,BC,V3L 0H7,-122.9004,49.21701486
1161000,,,,,,,-122.9221518,49.19882093
14599000,SALTER ST,,,NEW WESTMINSTER,BC,,-122.9238174,49.19247728
2603000,NELSON'S CRES,228,904,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,905,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
1315100,VICTORIA ST,520,,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
10865001,SIXTH AVE,505,311,NEW WESTMINSTER,BC,V3L 5H3,-122.9199149,49.21392477
1315100,CARNARVON ST,527,2507,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,2601,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
13200200,FENTON ST,344,,NEW WESTMINSTER,BC,V3M 5H9,-122.9377322,49.19231733
13200300,FENTON ST,342,,NEW WESTMINSTER,BC,V3M 5H9,-122.937637,49.19221933
6803000,ASH ST,404,306,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,307,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
13972230,SALTER ST,320,323,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
7787000,SEVENTH AVE,1933,1,NEW WESTMINSTER,BC,,-122.9464941,49.20158443
7787000,SEVENTH AVE,1935,1,NEW WESTMINSTER,BC,,-122.9464941,49.20158443
6803000,ASH ST,404,308,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,309,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,310,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,401,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,402,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,403,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,404,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,405,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,406,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,407,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,408,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,409,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
6803000,ASH ST,404,410,NEW WESTMINSTER,BC,V3M 3M9,-122.919776,49.20888451
2602502,NELSON'S CRES,200,COMPLX,NEW WESTMINSTER,BC,V3L 0H4,-122.8921148,49.22321873
13987000,SALTER ST,210,COMPLX,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,909,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,910,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
1142000,ELEVENTH ST,131,160,NEW WESTMINSTER,BC,V3M 4C7,-122.9206524,49.2019753
1142000,ELEVENTH ST,131,250,NEW WESTMINSTER,BC,V3M 4C7,-122.9206524,49.2019753
3456000,E COLUMBIA ST,301,411,NEW WESTMINSTER,BC,V3L 3W5,-122.8933047,49.22600929
1315100,CARNARVON ST,527,201,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,202,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,203,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,204,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,205,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
3415000,ALBERTA ST,335,REAR,NEW WESTMINSTER,BC,,-122.8953834,49.22413447
1315100,CARNARVON ST,527,206,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,207,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,208,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,301,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,302,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,303,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,304,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,305,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,306,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,307,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,308,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,309,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,310,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,311,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,312,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,313,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,314,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
13972230,SALTER ST,320,103,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
237002,COLUMBIA ST,668,801,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1506,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1507,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1508,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1509,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1510,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1511,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1512,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1601,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1602,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1603,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
590000,EIGHTH ST,60,3FL,NEW WESTMINSTER,BC,V3M 3P1,-122.9130752,49.20212511
237002,COLUMBIA ST,668,802,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1604,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1605,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1606,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1607,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1608,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1609,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1610,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1611,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1612,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1701,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
5466000,QUEENS AVE,609,202,NEW WESTMINSTER,BC,V3M 1L1,-122.9136,49.20706761
237002,COLUMBIA ST,668,803,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1702,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1703,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1704,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1705,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1706,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1707,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1708,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1709,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
237002,COLUMBIA ST,668,1710,NEW WESTMINSTER,BC,V3M 1A9,-122.9091438,49.20208072
